0.536787558798324 0.92 0.824934856509688 0.511717657784903 0.929208862859806 0.999999999988177 0.914285711244661 0.72207396677196 0.5
0.744866462335401 0.942 0.949539615914801 0.528006867311797 0.996999166653368 0.999999305976653 0.981818181127002 1 0.75
0.0221668077741712 0.03 0.0633001805350411 0.0945587869544013 0.00934880038521679 0.0000000000000000000000000182865562338888 0.0635658917100726 0 0
0.0110076700442533 0.016 0.0391154902781882 0.330479895115851 0.00894094301483439 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.125
0.184701367548422 0.274 0.193594850165918 0.535016173106183 0.377326850767434 0.000000000000000000000000574362068632623 0.0635658917100726 0 0.625
0.518822808696703 0.306 0.216971689582423 0.453348492295128 0.73301452923309 0.0000000000000000000000000793337294365249 0.976923076032534 0.728086537099697 0.75
0.280967497594586 0.618 0.782587604075755 0.530785055215491 0.288753061137689 0.999999999984865 0.894117646883516 0.722285717211665 0.5
0.749293230680929 0.522 0.451458192722772 0.304811308449036 0.341894963560327 0.000000000000000000000000101357065344107 0.141666669543419 0 0.125
0.0874181494580404 0.152 0.0642900471198993 0.413439730971233 0.0395443049425798 0.0000000000000000000000000182809305015141 0.0635658917100726 0 0.5
0.521222857135993 0.162 0.203855793594134 0.118464313279787 0.0656722806659991 0.999999999989742 0.0635658917100726 0 0.125
0.197300180465385 0.174 0.113745563992613 0.250107674072968 0.24394248624279 0.000000000000000000000000018279371971258 0.100000000745058 0 0
0.693749826251598 0.99 0.866386440439029 0.520695380241917 0.964872492573164 0.999999999981906 0.894117646883516 0.722285717211665 0.625
0.296775901645223 0.44 0.547300697551204 0.100983590103082 0.678814697137234 0.999999999988747 0.279999999523163 0 0
0.142064192779641 0.034 0.0694642726046926 0.217005899448779 0.186589608395771 0.0000000000000000000000000220665992213462 0.0635658917100726 0 0
0.997304374257281 0.878 0.916991282075217 0.560506105387337 0.357119748434446 0.0000000000000000000000000182793975453191 0.894117646883516 0.741001570356811 0.625
0.0179952830294966 0 0.0464646328328311 0.0796235775171339 0.0265014716360035 0.000000000000000000000000018279371971258 0.0635658917100726 0 0
0.000198220288389216 0.024 0.0467844703580056 0.279930120969605 0.301655386426525 0.0000000000000000000000000182793719712587 0.0635658917100726 0 0.25
0.0715128078304101 0.028 0.0445142735690615 0.322713892675674 0.0686412063875801 0.00000000385013998850009 0.0635658917100726 0 0.5
0.827734951232337 0.912 0.873109043515414 0.424912366081162 0.967720409884411 0.999999999988638 0.953846152117972 0.729298179125786 0.5
0.000163420451292271 0.072 0.0392962070165763 0.36778977335075 0.352754504141752 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.5
0.999988496441001 0.79 0.886211035465282 0.25857777953796 0.533869199004476 0.999999999989743 0.981818181127002 1 0.125
0.804209749822094 0.768 0.84496975110974 0.286136336310096 0.440931240456318 0.999999999989308 0.141666669543419 0.728895504031914 0.125
0.0743327665923917 0.01 0.0438248133729466 0.623479496449297 0.01373345224352 0.0000000000000000000000000182793982454874 0.0635658917100726 0 0.75
0.92477675506381 0.972 0.927365180217001 0.436092881052928 0.966359580809203 0.999999999988667 0.981818181127002 1 0.375
0.128018866187104 0.05 0.0508140483294515 0.390936852416047 0.00772392115013643 0.0000000000000000000000000234624880071381 0.0635658917100726 0 0.25
0.0282756751895425 0.008 0.038485960713055 0.114448652971528 0.0170710432849452 0.0000000000000000000000000182797063537595 0.0635658917100726 0 0
0.969372550344267 0.89 0.924741847645029 0.556321493637064 0.659747654027847 0.999999999989743 0.894117646883516 0.795798323909893 0.75
0.996294618525709 0.978 0.955631562997275 0.568286898305787 0.81143560646775 0.999999999989607 0.976923076032534 0.886289193295654 0.75
0.00766141913469566 0.042 0.0389875792829215 0.414427166998169 0.0827434170187981 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.375
0.443634632765479 0.492 0.401701361256512 0.495385618634883 0.132142159279919 0.000000000000000000000000018279371971258 0.894117646883516 0.722285717211665 0.75
0.165217816493224 0.026 0.0683757202521321 0.484776383551604 0.0512492158921291 0.0000000221483116139757 0.0635658917100726 0 0.5
0.818964098242483 0.424 0.535992605942197 0.261579826232283 0.357055281903063 0.999999999989743 0.924999997299164 0.728895504031914 0
0.5575503581423 0.908 0.935978498826938 0.592194996793383 0.813364923077453 0.999999379726638 0.953846152117972 0.838609700517676 0.75
0.000000302485967594292 0.138 0.087596458043039 0.143060393481766 0.357055463469354 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.125
0.018351509254818 0.042 0.0455798828207338 0.381274594008698 0.00340682644534551 0.0000000000000000000000000182793719889779 0.0635658917100726 0 0.5
0.0344479892856759 0.002 0.0509265282874343 0.0980114616549185 0.0276106078023993 0.000000000000000000000358490886043133 0.0635658917100726 0 0
0.99683350622945 0.984 0.961576910912984 0.500000000081158 0.62794308750997 0.999999999989743 0.981818181127002 1 0.625
0.278285363014771 0.264 0.17834849792475 0.580462707407206 0.3570554625017 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.625
0.0703359577576977 0.006 0.06369124588343 0.0779333550325546 0.00950967261838676 0.0000000000000000000000000259517391556624 0.0635658917100726 0 0
0.733946461599355 0.278 0.18917257496591 0.348324348420727 0.531187553666315 0.999999999989742 0.141666669543419 0 0.375
0.743714664084923 0.852 0.922830830838075 0.632921485956523 0.967346319805285 0.0000000000000000000000000182793719936103 0.953846152117972 0.801308261479758 0.625
0.239288322472675 0.15 0.117700851341552 0.334969774748181 0.139505712242566 0.00000000000000000000494368405496591 0.0635658917100726 0 0.5
0.999986231792366 0.982 0.962118958425709 0.498509996177174 0.569712970443974 0.999999999989743 0.981818181127002 1 0.375
0.272788889723723 0.232 0.134675656096357 0.500000351130808 0.242145422563049 0.0000000000000000000000000182794376560064 0.141666669543419 0 0.75
0.928797708531437 0.976 0.930681475764379 0.432421049647194 0.969649739493714 0.999999999988912 0.981818181127002 1 0.375
0.000473506411248164 0.014 0.0356404684124992 0.578347917641169 0.0287314774841962 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.625
0.933384357976369 0.894 0.933989920313715 0.461181784204689 0.998123341125035 0.999999999989742 0.981818181127002 1 0.5
0.000154744486118133 0.008 0.0372602270894931 0.245511245844924 0.0593301590605723 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.125
0.970035159005227 0.562 0.364918727289776 0.305810435735603 0.366034837243752 0.000000000000000000000000018365207906333 0.0635658917100726 0 0.125
0.883101005433132 0.936 0.91291841006594 0.50000000000163 0.358637669664743 0.999999999989743 0.894117646883516 0.843461454975299 0.875
0.0811430133725162 0.018 0.0483039314208144 0.500433692751624 0.029591941770969 0.000000000000000000000000018279381767356 0.0635658917100726 0 0.875
0.000000077571898882612 0.036 0.035948731464378 0.399672711029248 0.319972255773974 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.375
0.0231711519017967 0.018 0.0397060058647801 0.14296406291217 0.0696488052473192 0.000000000000000000000000018279371971258 0.0635658917100726 0 0.25
0.0942738270146436 0.044 0.0448831910122406 0.664728629539099 0.0325339804859809 0.0000000000000000000000000182793972160402 0.0635658917100726 0 0.875
0.361941800951022 0.236 0.373626473248682 0.54889315746798 0.0506465024919708 0.999999999989691 0.894117646883516 0.722285717211665 0.625
0.303162583449501 0.23 0.138477780182778 0.3820126114798 0.0317214158454658 0.000000000000000000000000405276746615411 0.0635658917100726 0 0.5
0.239748559968967 0.142 0.187306077869174 0.227618358975571 0.260013328902943 0.000000000000000000000000026099014904832 0.0635658917100726 0 0.125
